metric,measure,which_comparisons
MUSE_bw_0.01,0.4,DIFF
MUSE_bw_0.01,0.5000099343048394,DIFF
MUSE_bw_0.01,0.533340963018914,DIFF
MUSE_bw_0.01,0.43478513290096005,DIFF
MUSE_bw_0.01,0.16666799122485498,DIFF
MUSE_bw_0.01,0.33331567138777535,DIFF
MUSE_bw_0.01,0.7272703627704514,DIFF
MUSE_bw_0.01,0.7500089408032989,DIFF
MUSE_bw_0.01,0.4444444444444444,DIFF
MUSE_bw_0.01,0.5454470571985547,DIFF
MUSE_bw_0.01,0.3750003725412427,DIFF
MUSE_bw_0.01,0.3528893639419399,DIFF
MUSE_bw_0.01,0.36361429437444426,DIFF
MUSE_bw_0.01,0.4827722293485981,DIFF
MUSE_bw_0.01,0.714295445788871,DIFF
MUSE_bw_0.01,0.0,DIFF
MUSE_bw_0.01,0.4615480550639469,DIFF
MUSE_bw_0.1,0.8000006612143188,SAME
MUSE_bw_0.1,0.7999996185295458,SAME
MUSE_bw_0.1,0.75,SAME
MUSE_bw_0.1,0.7499988079014202,SAME
MUSE_bw_0.1,0.9090909090909091,SAME
MUSE_bw_0.1,0.6363624856263255,SAME
MUSE_bw_0.1,0.923076697354529,SAME
MUSE_bw_0.1,0.8571424678869735,SAME
MUSE_bw_0.1,0.6666664547389061,SAME
MUSE_bw_0.1,0.9166670309208922,SAME
MUSE_bw_0.1,0.6666670905229963,SAME
MUSE_bw_0.1,0.8000010808317509,SAME
MUSE_bw_0.1,0.9230765844928353,SAME
MUSE_bw_0.1,0.8,SAME
MUSE_bw_0.1,0.7999984741094521,SAME
MUSE_bw_0.1,0.7272727272727273,SAME
MUSE_bw_0.1,0.7272727272727273,SAME
MUSE_bw_0.1,0.6666673730928347,SAME
MUSE_bw_0.1,0.888888417936613,SAME
MUSE_bw_0.1,0.8888879469803448,SAME
MUSE_bw_0.1,0.5000023842198975,SAME
MUSE_bw_0.1,0.8888898307904464,SAME
MUSE_bw_0.1,0.7272717814767369,SAME
MUSE_bw_0.1,0.8,SAME
MUSE_bw_0.1,0.7999996185295458,SAME
MUSE_bw_0.1,0.9230776002426149,SAME
MUSE_bw_0.1,0.8,SAME
MUSE_bw_0.1,0.8571405215757355,SAME
MUSE_bw_0.1,1.0,SAME
MUSE_bw_0.1,0.8571431490840739,SAME
MUSE_bw_0.1,1.0,SAME
MUSE_bw_0.1,0.75,SAME
MUSE_bw_0.1,0.8799996032670198,SAME
MUSE_bw_0.1,0.7058812474678473,SAME
MUSE_bw_0.1,0.9090909090909091,SAME
MUSE_bw_0.1,0.833334525429071,SAME
MUSE_bw_0.1,0.6153857439953437,SAME
MUSE_bw_0.1,0.8333333333333334,SAME
MUSE_bw_0.1,0.88888865341325,SAME
MUSE_bw_0.1,0.7142866874240976,SAME
MUSE_bw_0.1,1.0,SAME
MUSE_bw_0.1,1.4503214625093134e-07,DIFF
MUSE_bw_0.1,0.33333346578815215,DIFF
MUSE_bw_0.1,0.49999642369573377,DIFF
MUSE_bw_0.1,0.5714353445416959,DIFF
MUSE_bw_0.1,0.09523805766403008,DIFF
MUSE_bw_0.1,0.48276090000082544,DIFF
MUSE_bw_0.1,0.8333328035125844,DIFF
MUSE_bw_0.1,0.31648832311789354,DIFF
MUSE_bw_0.1,0.1739139079245859,DIFF
MUSE_bw_0.1,0.4705878063035049,DIFF
MUSE_bw_0.1,0.46153880012130744,DIFF
MUSE_bw_0.1,0.5000003973646143,DIFF
MUSE_bw_0.1,0.36363526020962145,DIFF
MUSE_bw_0.1,0.1818188123488421,DIFF
MUSE_bw_0.1,0.444442937399078,DIFF
MUSE_bw_0.1,0.6666668521032804,DIFF
MUSE_bw_0.1,0.28571467496963904,DIFF
MUSE_bw_0.1,0.37037198600390925,DIFF
MUSE_bw_0.1,1.1696200281758763e-16,DIFF
MUSE_bw_0.1,0.34782804751419727,DIFF
MUSE_bw_0.1,0.6874989774004684,DIFF
MUSE_bw_0.1,0.3636369941659306,DIFF
MUSE_bw_0.1,0.09523876562612044,DIFF
MUSE_bw_0.1,0.3846152012159529,DIFF
MUSE_bw_0.1,0.11764643307296697,DIFF
MUSE_bw_0.1,0.24053095420884732,DIFF
MUSE_bw_0.1,0.1333339691222743,DIFF
MUSE_bw_0.1,0.09523921976530615,DIFF
MUSE_bw_0.1,0.352944484661189,DIFF
MUSE_bw_0.1,0.4705927760156449,DIFF
MUSE_bw_0.1,0.4444449153952232,DIFF
MUSE_bw_0.1,0.15384615384615385,DIFF
MUSE_bw_0.1,0.5555583518369158,DIFF
MUSE_bw_0.1,0.2857142857142857,DIFF
MUSE_bw_0.1,0.58823659758481,DIFF
MUSE_bw_0.1,0.5714289606836596,DIFF
MUSE_bw_0.1,0.4516144255476569,DIFF
MUSE_bw_0.1,0.4615388988745573,DIFF
MUSE_bw_0.1,0.5833365785086319,DIFF
MUSE_bw_0.1,0.5454537572925867,DIFF
MUSE_bw_0.1,0.20000019073504519,DIFF
MUSE_bw_0.1,0.2857167996728052,DIFF
MUSE_bw_0.1,2.9206765023824064e-11,DIFF
MUSE_bw_0.1,0.22222384897941336,DIFF
MUSE_bw_0.1,2.3468808229499767e-09,DIFF
MUSE_bw_0.1,0.3750029057489483,DIFF
MUSE_bw_0.1,0.3529408464787348,DIFF
MUSE_bw_0.1,0.6666666666666666,DIFF
MUSE_bw_0.1,0.4444444444444444,DIFF
MUSE_bw_0.1,0.25000004470389126,DIFF
MUSE_bw_0.1,0.3333349227981065,DIFF
MUSE_bw_0.1,0.3076942263389909,DIFF
MUSE_bw_0.1,0.3157919041349089,DIFF
MUSE_bw_0.1,0.4,DIFF
MUSE_bw_0.1,0.2857146214482858,DIFF
MUSE_bw_0.1,0.6666666666666666,DIFF
MUSE_bw_0.1,0.38095357683844205,DIFF
MUSE_bw_0.1,0.33343746947739417,DIFF
MUSE_bw_0.1,0.11111096393723831,DIFF
MUSE_bw_0.1,0.12500124798470957,DIFF
MUSE_bw_0.1,0.4444444444444444,DIFF
MUSE_bw_0.1,0.47058849928715607,DIFF
MUSE_bw_0.1,0.666667514378248,DIFF
MUSE_bw_0.1,0.40000305178109574,DIFF
MUSE_bw_0.1,0.273330525176483,DIFF
MUSE_bw_0.1,0.3478272047013704,DIFF
MUSE_bw_0.1,0.11111167036738316,DIFF
MUSE_bw_0.1,0.4285715745420369,DIFF
MUSE_bw_0.1,0.368421882146309,DIFF
MUSE_bw_0.1,0.5333330006048876,DIFF
MUSE_bw_0.1,0.1333343082075401,DIFF
MUSE_bw_0.1,0.13333440357515872,DIFF
MUSE_bw_0.1,0.4444463282535479,DIFF
MUSE_bw_0.1,0.4285721584254647,DIFF
MUSE_bw_0.1,0.5000002483534021,DIFF
MUSE_bw_0.1,0.4285723043965702,DIFF
MUSE_bw_0.1,0.3157897906984051,DIFF
MUSE_bw_0.1,0.46153846153846156,DIFF
MUSE_bw_0.1,0.42857308291344187,DIFF
MUSE_bw_0.1,1.7318382083921383e-09,DIFF
MUSE_bw_0.1,0.5454545454545454,DIFF
MUSE_bw_0.1,0.6111133304800608,DIFF
MUSE_bw_0.1,0.39999847411236256,DIFF
MUSE_bw_0.1,0.20000038147045415,DIFF
MUSE_bw_0.1,0.4000012715697974,DIFF
MUSE_bw_0.1,0.36363683653333384,DIFF
MUSE_bw_0.1,0.3636376246976842,DIFF
MUSE_bw_0.1,0.4000013351564577,DIFF
MUSE_bw_0.1,0.09091005641376836,DIFF
MUSE_bw_0.1,0.25000119209857985,DIFF
MUSE_bw_0.1,0.4,DIFF
MUSE_bw_0.1,0.42105086159013483,DIFF
MUSE_bw_0.1,0.5454529691278948,DIFF
MUSE_bw_0.1,0.5333336724177503,DIFF
MUSE_bw_0.1,0.21059322142367862,DIFF
MUSE_bw_0.1,0.6666666666666666,DIFF
MUSE_bw_0.1,0.37500022351755113,DIFF
MUSE_bw_0.1,0.1333340538911553,DIFF
MUSE_bw_0.1,0.3749987520249606,DIFF
MUSE_bw_0.1,0.35714411006898095,DIFF
MUSE_bw_0.1,0.20689697469995336,DIFF
MUSE_bw_0.1,0.4,DIFF
MUSE_bw_0.1,0.5011058670398931,DIFF
MUSE_bw_0.1,0.5333340962756968,DIFF
MUSE_bw_0.1,0.434782996299451,DIFF
MUSE_bw_0.1,0.1666667991215381,DIFF
MUSE_bw_0.1,0.33336610288207785,DIFF
MUSE_bw_0.1,0.7272724908243446,DIFF
MUSE_bw_0.1,0.7500008940707374,DIFF
MUSE_bw_0.1,0.4444444444444444,DIFF
MUSE_bw_0.1,0.5454538203396969,DIFF
MUSE_bw_0.1,0.37499997019758524,DIFF
MUSE_bw_0.1,0.3529359955708785,DIFF
MUSE_bw_0.1,0.36363437352396716,DIFF
MUSE_bw_0.1,0.48275998147096666,DIFF
MUSE_bw_0.1,0.7142866874240976,DIFF
MUSE_bw_0.1,1.205786839331299e-12,DIFF
MUSE_bw_0.1,0.46153942085934,DIFF
MUSE_bw_0.5,0.8052456626755663,SAME
MUSE_bw_0.5,0.8000154873245451,SAME
MUSE_bw_0.5,0.7500972747802734,SAME
MUSE_bw_0.5,0.7499997615811935,SAME
MUSE_bw_0.5,0.9091227160319636,SAME
MUSE_bw_0.5,0.6434683979349073,SAME
MUSE_bw_0.5,0.9231372675501514,SAME
MUSE_bw_0.5,0.8571428376801133,SAME
MUSE_bw_0.5,0.6666721766738888,SAME
MUSE_bw_0.5,0.9182370212499842,SAME
MUSE_bw_0.5,0.667546076000821,SAME
MUSE_bw_0.5,0.8051428398205296,SAME
MUSE_bw_0.5,0.9230771826560386,SAME
MUSE_bw_0.5,0.8000536011752215,SAME
MUSE_bw_0.5,0.7999998728433234,SAME
MUSE_bw_0.5,0.7273127811165373,SAME
MUSE_bw_0.5,0.7272884974316688,SAME
MUSE_bw_0.5,0.6666712230765844,SAME
MUSE_bw_0.5,0.8888902664013789,SAME
MUSE_bw_0.5,0.8888887005084576,SAME
MUSE_bw_0.5,0.4974880102571827,SAME
MUSE_bw_0.5,0.8888911494085527,SAME
MUSE_bw_0.5,0.7272755646429869,SAME
MUSE_bw_0.5,0.8050942145184296,SAME
MUSE_bw_0.5,0.8000001525877742,SAME
MUSE_bw_0.5,0.9233940866948882,SAME
MUSE_bw_0.5,0.8000028609827047,SAME
MUSE_bw_0.5,0.8571423997669757,SAME
MUSE_bw_0.5,1.0000000929153963,SAME
MUSE_bw_0.5,0.85778175173547,SAME
MUSE_bw_0.5,1.0,SAME
MUSE_bw_0.5,0.7503118831946911,SAME
MUSE_bw_0.5,0.8801722180194631,SAME
MUSE_bw_0.5,0.7104127609117042,SAME
MUSE_bw_0.5,0.9098276211386919,SAME
MUSE_bw_0.5,0.8334332372153941,SAME
MUSE_bw_0.5,0.6157115511563009,SAME
MUSE_bw_0.5,0.8342227702409395,SAME
MUSE_bw_0.5,0.8889149969333348,SAME
MUSE_bw_0.5,0.7144691052110078,SAME
MUSE_bw_0.5,1.0,SAME
MUSE_bw_0.5,0.010456927697759641,DIFF
MUSE_bw_0.5,0.3345496082147938,DIFF
MUSE_bw_0.5,0.5000018477371597,DIFF
MUSE_bw_0.5,0.5750952938984568,DIFF
MUSE_bw_0.5,0.10239056638995474,DIFF
MUSE_bw_0.5,0.4942853795230805,DIFF
MUSE_bw_0.5,0.8344314995261218,DIFF
MUSE_bw_0.5,0.3546581125216603,DIFF
MUSE_bw_0.5,0.18008134888667568,DIFF
MUSE_bw_0.5,0.4709917222829837,DIFF
MUSE_bw_0.5,0.46322170212663233,DIFF
MUSE_bw_0.5,0.5005568784298396,DIFF
MUSE_bw_0.5,0.3643239184316239,DIFF
MUSE_bw_0.5,0.18345401382268833,DIFF
MUSE_bw_0.5,0.4532912589173635,DIFF
MUSE_bw_0.5,0.6742563893841603,DIFF
MUSE_bw_0.5,0.28644297094153565,DIFF
MUSE_bw_0.5,0.38239292637242,DIFF
MUSE_bw_0.5,0.00039393386974455856,DIFF
MUSE_bw_0.5,0.3487397410936383,DIFF
MUSE_bw_0.5,0.6875931190698796,DIFF
MUSE_bw_0.5,0.36363683653288287,DIFF
MUSE_bw_0.5,0.09519013032379496,DIFF
MUSE_bw_0.5,0.3952720624018968,DIFF
MUSE_bw_0.5,0.126169147451576,DIFF
MUSE_bw_0.5,0.2717406314660997,DIFF
MUSE_bw_0.5,0.134348182205345,DIFF
MUSE_bw_0.5,0.09589213660470552,DIFF
MUSE_bw_0.5,0.3614881421876545,DIFF
MUSE_bw_0.5,0.47098633131339224,DIFF
MUSE_bw_0.5,0.44444722304461726,DIFF
MUSE_bw_0.5,0.15632470123719255,DIFF
MUSE_bw_0.5,0.5565683832356476,DIFF
MUSE_bw_0.5,0.2862260457429704,DIFF
MUSE_bw_0.5,0.59465954168189,DIFF
MUSE_bw_0.5,0.5713945180588859,DIFF
MUSE_bw_0.5,0.4516562481563595,DIFF
MUSE_bw_0.5,0.4717481055379272,DIFF
MUSE_bw_0.5,0.5845168249149795,DIFF
MUSE_bw_0.5,0.5463865588106985,DIFF
MUSE_bw_0.5,0.20016680537314985,DIFF
MUSE_bw_0.5,0.29445336539745676,DIFF
MUSE_bw_0.5,0.004101706874985908,DIFF
MUSE_bw_0.5,0.22862798600852655,DIFF
MUSE_bw_0.5,0.006860378417925612,DIFF
MUSE_bw_0.5,0.37520995125693385,DIFF
MUSE_bw_0.5,0.3524762349988665,DIFF
MUSE_bw_0.5,0.6666666666666666,DIFF
MUSE_bw_0.5,0.44732427980897105,DIFF
MUSE_bw_0.5,0.2571520023896118,DIFF
MUSE_bw_0.5,0.33468910896555487,DIFF
MUSE_bw_0.5,0.30955869855623436,DIFF
MUSE_bw_0.5,0.31668429414892246,DIFF
MUSE_bw_0.5,0.40000027656544623,DIFF
MUSE_bw_0.5,0.29570089050296816,DIFF
MUSE_bw_0.5,0.6667590419124473,DIFF
MUSE_bw_0.5,0.3892649361621743,DIFF
MUSE_bw_0.5,0.3713933967338794,DIFF
MUSE_bw_0.5,0.11092042224168558,DIFF
MUSE_bw_0.5,0.13125431355024006,DIFF
MUSE_bw_0.5,0.44447765660108746,DIFF
MUSE_bw_0.5,0.47167036850798694,DIFF
MUSE_bw_0.5,0.6688481958549387,DIFF
MUSE_bw_0.5,0.40016490566179286,DIFF
MUSE_bw_0.5,0.3054390784237567,DIFF
MUSE_bw_0.5,0.3492911221622471,DIFF
MUSE_bw_0.5,0.11243398168848494,DIFF
MUSE_bw_0.5,0.42870436276781443,DIFF
MUSE_bw_0.5,0.36925951678953567,DIFF
MUSE_bw_0.5,0.5387761074324587,DIFF
MUSE_bw_0.5,0.1374734408429849,DIFF
MUSE_bw_0.5,0.14152402626760505,DIFF
MUSE_bw_0.5,0.44444600446807253,DIFF
MUSE_bw_0.5,0.42860020783738767,DIFF
MUSE_bw_0.5,0.5083463014501776,DIFF
MUSE_bw_0.5,0.43056712803746466,DIFF
MUSE_bw_0.5,0.3167070984702734,DIFF
MUSE_bw_0.5,0.46159320102309176,DIFF
MUSE_bw_0.5,0.4282801343366067,DIFF
MUSE_bw_0.5,0.00752714989254873,DIFF
MUSE_bw_0.5,0.5460646096764142,DIFF
MUSE_bw_0.5,0.6247584686144536,DIFF
MUSE_bw_0.5,0.4001452151696934,DIFF
MUSE_bw_0.5,0.20002401555189356,DIFF
MUSE_bw_0.5,0.40382901933800674,DIFF
MUSE_bw_0.5,0.3639982413147368,DIFF
MUSE_bw_0.5,0.3638233686274549,DIFF
MUSE_bw_0.5,0.40065855944372775,DIFF
MUSE_bw_0.5,0.1016239269224473,DIFF
MUSE_bw_0.5,0.25056492875894243,DIFF
MUSE_bw_0.5,0.4000000858306762,DIFF
MUSE_bw_0.5,0.4215578709332302,DIFF
MUSE_bw_0.5,0.5455223211054385,DIFF
MUSE_bw_0.5,0.5357478246844679,DIFF
MUSE_bw_0.5,0.23174920255035694,DIFF
MUSE_bw_0.5,0.6685419107765149,DIFF
MUSE_bw_0.5,0.38032601476157657,DIFF
MUSE_bw_0.5,0.1333983475275534,DIFF
MUSE_bw_0.5,0.3881240007644332,DIFF
MUSE_bw_0.5,0.36538668589465667,DIFF
MUSE_bw_0.5,0.21829710310150624,DIFF
MUSE_bw_0.5,0.4010330452806992,DIFF
MUSE_bw_0.5,0.5615405180433669,DIFF
MUSE_bw_0.5,0.5340798950974931,DIFF
MUSE_bw_0.5,0.44274276998560236,DIFF
MUSE_bw_0.5,0.16695048241338076,DIFF
MUSE_bw_0.5,0.35043321455576554,DIFF
MUSE_bw_0.5,0.7274096565636609,DIFF
MUSE_bw_0.5,0.7501058460504498,DIFF
MUSE_bw_0.5,0.4445537206499715,DIFF
MUSE_bw_0.5,0.54551657951979,DIFF
MUSE_bw_0.5,0.37336603375322025,DIFF
MUSE_bw_0.5,0.35364505890819203,DIFF
MUSE_bw_0.5,0.37549088052444096,DIFF
MUSE_bw_0.5,0.4843166252066988,DIFF
MUSE_bw_0.5,0.7194490222018526,DIFF
MUSE_bw_0.5,0.0006562658308188011,DIFF
MUSE_bw_0.5,0.4615692882062592,DIFF
MUSE_bw_1.0,0.8247057227642366,SAME
MUSE_bw_1.0,0.8027288322460725,SAME
MUSE_bw_1.0,0.7549408342003451,SAME
MUSE_bw_1.0,0.750004008352871,SAME
MUSE_bw_1.0,0.9104723303136051,SAME
MUSE_bw_1.0,0.6832620453326783,SAME
MUSE_bw_1.0,0.924558905521707,SAME
MUSE_bw_1.0,0.8572324948842811,SAME
MUSE_bw_1.0,0.6680112810211318,SAME
MUSE_bw_1.0,0.9260033812852779,SAME
MUSE_bw_1.0,0.6785586965633595,SAME
MUSE_bw_1.0,0.821032137173157,SAME
MUSE_bw_1.0,0.9232059938457226,SAME
MUSE_bw_1.0,0.8022248722334526,SAME
MUSE_bw_1.0,0.800211204363535,SAME
MUSE_bw_1.0,0.7305958047810849,SAME
MUSE_bw_1.0,0.7290797534398514,SAME
MUSE_bw_1.0,0.6680428570552237,SAME
MUSE_bw_1.0,0.8891201027318387,SAME
MUSE_bw_1.0,0.8888946459577483,SAME
MUSE_bw_1.0,0.481724218642017,SAME
MUSE_bw_1.0,0.8893073475170118,SAME
MUSE_bw_1.0,0.7282005781869243,SAME
MUSE_bw_1.0,0.8206682901241543,SAME
MUSE_bw_1.0,0.8002507686231691,SAME
MUSE_bw_1.0,0.9278365769463528,SAME
MUSE_bw_1.0,0.8005161689971656,SAME
MUSE_bw_1.0,0.8571695161223973,SAME
MUSE_bw_1.0,1.0000000426072193,SAME
MUSE_bw_1.0,0.8657092188147503,SAME
MUSE_bw_1.0,1.0,SAME
MUSE_bw_1.0,0.7551444637716418,SAME
MUSE_bw_1.0,0.8822476710354553,SAME
MUSE_bw_1.0,0.7286391662200286,SAME
MUSE_bw_1.0,0.9138232637862437,SAME
MUSE_bw_1.0,0.8368862146152797,SAME
MUSE_bw_1.0,0.6269472182504232,SAME
MUSE_bw_1.0,0.8424324818037946,SAME
MUSE_bw_1.0,0.8903041091602664,SAME
MUSE_bw_1.0,0.7185512665869656,SAME
MUSE_bw_1.0,1.0,SAME
MUSE_bw_1.0,0.08597413548436068,DIFF
MUSE_bw_1.0,0.35451261832354236,DIFF
MUSE_bw_1.0,0.5007756169317659,DIFF
MUSE_bw_1.0,0.5995755904516422,DIFF
MUSE_bw_1.0,0.16416968152075714,DIFF
MUSE_bw_1.0,0.5338074703825747,DIFF
MUSE_bw_1.0,0.8475071560898474,DIFF
MUSE_bw_1.0,0.38610533960533766,DIFF
MUSE_bw_1.0,0.2168165410815876,DIFF
MUSE_bw_1.0,0.48318937931706535,DIFF
MUSE_bw_1.0,0.4858690147149859,DIFF
MUSE_bw_1.0,0.5135690948097122,DIFF
MUSE_bw_1.0,0.38513312084101836,DIFF
MUSE_bw_1.0,0.20448416756046328,DIFF
MUSE_bw_1.0,0.48356499017887794,DIFF
MUSE_bw_1.0,0.7047378760746059,DIFF
MUSE_bw_1.0,0.30022214962252547,DIFF
MUSE_bw_1.0,0.447569692840981,DIFF
MUSE_bw_1.0,0.01707001202433924,DIFF
MUSE_bw_1.0,0.36116720327175006,DIFF
MUSE_bw_1.0,0.6920364718957945,DIFF
MUSE_bw_1.0,0.3638968268988277,DIFF
MUSE_bw_1.0,0.10178555135871171,DIFF
MUSE_bw_1.0,0.450005176817025,DIFF
MUSE_bw_1.0,0.16755241214009142,DIFF
MUSE_bw_1.0,0.35167138689261657,DIFF
MUSE_bw_1.0,0.15899988968237008,DIFF
MUSE_bw_1.0,0.10931092797544212,DIFF
MUSE_bw_1.0,0.39947346341022566,DIFF
MUSE_bw_1.0,0.4810984189984553,DIFF
MUSE_bw_1.0,0.4457523132306002,DIFF
MUSE_bw_1.0,0.1872913330485901,DIFF
MUSE_bw_1.0,0.5717492835291236,DIFF
MUSE_bw_1.0,0.3060516363614804,DIFF
MUSE_bw_1.0,0.621314482905963,DIFF
MUSE_bw_1.0,0.5777676642789624,DIFF
MUSE_bw_1.0,0.45580912617106395,DIFF
MUSE_bw_1.0,0.5236602945255854,DIFF
MUSE_bw_1.0,0.5958577400686622,DIFF
MUSE_bw_1.0,0.5632096150892398,DIFF
MUSE_bw_1.0,0.20934539732688226,DIFF
MUSE_bw_1.0,0.3468549443622324,DIFF
MUSE_bw_1.0,0.055591687180462215,DIFF
MUSE_bw_1.0,0.29165287744542534,DIFF
MUSE_bw_1.0,0.06301741820947503,DIFF
MUSE_bw_1.0,0.39729805450900063,DIFF
MUSE_bw_1.0,0.3683819373843669,DIFF
MUSE_bw_1.0,0.6666750907174908,DIFF
MUSE_bw_1.0,0.4810378344393561,DIFF
MUSE_bw_1.0,0.28876244989988037,DIFF
MUSE_bw_1.0,0.358517067003189,DIFF
MUSE_bw_1.0,0.3330156102474317,DIFF
MUSE_bw_1.0,0.3276415967650071,DIFF
MUSE_bw_1.0,0.4003997359241691,DIFF
MUSE_bw_1.0,0.32689985969373336,DIFF
MUSE_bw_1.0,0.6713733821335829,DIFF
MUSE_bw_1.0,0.43608089593451843,DIFF
MUSE_bw_1.0,0.4135111676103194,DIFF
MUSE_bw_1.0,0.1152720602121053,DIFF
MUSE_bw_1.0,0.1864672084983693,DIFF
MUSE_bw_1.0,0.4486485098914667,DIFF
MUSE_bw_1.0,0.49876452480626515,DIFF
MUSE_bw_1.0,0.6886061969445006,DIFF
MUSE_bw_1.0,0.40744864563030625,DIFF
MUSE_bw_1.0,0.3379955142458444,DIFF
MUSE_bw_1.0,0.3841302591987334,DIFF
MUSE_bw_1.0,0.13810082295876272,DIFF
MUSE_bw_1.0,0.43879897758244674,DIFF
MUSE_bw_1.0,0.38603592895462796,DIFF
MUSE_bw_1.0,0.5680670018960563,DIFF
MUSE_bw_1.0,0.18332491891421432,DIFF
MUSE_bw_1.0,0.18556383819984396,DIFF
MUSE_bw_1.0,0.4452309678498938,DIFF
MUSE_bw_1.0,0.43396224313051557,DIFF
MUSE_bw_1.0,0.5317350190705471,DIFF
MUSE_bw_1.0,0.45254959378927917,DIFF
MUSE_bw_1.0,0.34227521061081034,DIFF
MUSE_bw_1.0,0.46580635022347194,DIFF
MUSE_bw_1.0,0.4343127402212802,DIFF
MUSE_bw_1.0,0.0826109101326015,DIFF
MUSE_bw_1.0,0.5611955670297581,DIFF
MUSE_bw_1.0,0.6687793727327759,DIFF
MUSE_bw_1.0,0.40942156914997735,DIFF
MUSE_bw_1.0,0.20420614974097542,DIFF
MUSE_bw_1.0,0.4359215147628902,DIFF
MUSE_bw_1.0,0.37973701284635636,DIFF
MUSE_bw_1.0,0.3733537371678447,DIFF
MUSE_bw_1.0,0.41329903392694767,DIFF
MUSE_bw_1.0,0.14344332727992282,DIFF
MUSE_bw_1.0,0.26633481964034356,DIFF
MUSE_bw_1.0,0.40023223213031006,DIFF
MUSE_bw_1.0,0.4398800535075976,DIFF
MUSE_bw_1.0,0.54887157374942,DIFF
MUSE_bw_1.0,0.5633811019187009,DIFF
MUSE_bw_1.0,0.2666197736953838,DIFF
MUSE_bw_1.0,0.6887168995837656,DIFF
MUSE_bw_1.0,0.42659320901662257,DIFF
MUSE_bw_1.0,0.1388927261001158,DIFF
MUSE_bw_1.0,0.4289858478588697,DIFF
MUSE_bw_1.0,0.41257009574401815,DIFF
MUSE_bw_1.0,0.2875620904618573,DIFF
MUSE_bw_1.0,0.4172408170307811,DIFF
MUSE_bw_1.0,0.6101147227897294,DIFF
MUSE_bw_1.0,0.5529912375798794,DIFF
MUSE_bw_1.0,0.4787953624511263,DIFF
MUSE_bw_1.0,0.1855260497130983,DIFF
MUSE_bw_1.0,0.41155539510562683,DIFF
MUSE_bw_1.0,0.7313435856810113,DIFF
MUSE_bw_1.0,0.7549562013121925,DIFF
MUSE_bw_1.0,0.4500022427699329,DIFF
MUSE_bw_1.0,0.5475862011921439,DIFF
MUSE_bw_1.0,0.3895619289812256,DIFF
MUSE_bw_1.0,0.3647410062625174,DIFF
MUSE_bw_1.0,0.4136466182529421,DIFF
MUSE_bw_1.0,0.5113871036364731,DIFF
MUSE_bw_1.0,0.7493194833665442,DIFF
MUSE_bw_1.0,0.011754087840144251,DIFF
MUSE_bw_1.0,0.4653028500249623,DIFF
word_mover,2.2752337398039755,SAME
word_mover,1.9793312464809498,SAME
word_mover,1.7448929818551435,SAME
word_mover,1.6501858873494881,SAME
word_mover,2.4577155206837533,SAME
word_mover,2.0864907678041624,SAME
word_mover,0.26426682720392236,SAME
word_mover,1.9274450349157906,SAME
word_mover,2.566209605361587,SAME
word_mover,1.6495694124227567,SAME
word_mover,1.5844048471121657,SAME
word_mover,1.341810151694026,SAME
word_mover,1.8111740483135437,SAME
word_mover,2.4186627090863912,SAME
word_mover,1.9241483749277457,SAME
word_mover,0.7688514511283717,SAME
word_mover,2.1139639204534517,SAME
word_mover,1.9083066014495724,SAME
word_mover,2.4947665589743853,SAME
word_mover,2.0957281663556397,SAME
word_mover,1.3901475560543803,SAME
word_mover,2.3114444731175086,SAME
word_mover,2.6203469399576833,SAME
word_mover,1.8381777139598705,SAME
word_mover,2.5625205822337267,SAME
word_mover,1.7505050817652366,SAME
word_mover,2.4564794857047834,SAME
word_mover,2.727863315736232,SAME
word_mover,1.7521600036888128,SAME
word_mover,1.7597864644454961,SAME
word_mover,1.7860746957545757,SAME
word_mover,2.427548642628964,SAME
word_mover,1.235842765783165,SAME
word_mover,1.703119859699791,SAME
word_mover,1.4819146313608715,SAME
word_mover,1.3020349672454596,SAME
word_mover,1.8111731458002531,SAME
word_mover,1.5161857120084763,SAME
word_mover,1.2150286122333973,SAME
word_mover,1.1396417592826589,SAME
word_mover,2.5970718692645343,SAME
word_mover,1.9673713442324017,SAME
word_mover,2.8328218566543453,SAME
word_mover,2.308928920110164,SAME
word_mover,2.3980033267768803,SAME
word_mover,2.044957137491286,SAME
word_mover,1.8823184835815214,SAME
word_mover,1.1089649736767906,SAME
word_mover,1.21472877777915,SAME
word_mover,2.5480488951152647,SAME
word_mover,2.0847035900366846,SAME
word_mover,1.938792839757246,SAME
word_mover,2.1309344882708285,SAME
word_mover,2.010951356132984,SAME
word_mover,2.082648973455585,SAME
word_mover,1.2188634175947377,SAME
word_mover,1.7880659685331006,SAME
word_mover,1.9348209268357837,SAME
word_mover,2.652694305938867,SAME
word_mover,2.3505043585320307,SAME
word_mover,1.5596379063901185,SAME
word_mover,1.442443357985972,SAME
word_mover,1.2525481612192342,SAME
word_mover,2.127585692033959,SAME
word_mover,1.8449730349662157,SAME
word_mover,2.0415789343060613,SAME
word_mover,2.5779904384578467,SAME
word_mover,1.6571290966252241,SAME
word_mover,2.241370567328662,SAME
word_mover,1.2144955562287638,SAME
word_mover,2.3353653139504824,SAME
word_mover,2.479731881117106,SAME
word_mover,1.708079481172037,SAME
word_mover,1.8576986013510814,SAME
word_mover,1.900506869797911,SAME
word_mover,2.0049485617552185,SAME
